"dataSource" "subject_id" "activity" "variable" "mean"
"training" 7 "SITTING" "time_body_gyro_magnitude_mean" -0.501441433911647
"training" 7 "SITTING" "time_body_gyro_magnitude_std" -0.523579608066265
"training" 7 "SITTING" "time_body_gyro_jerk_magnitude_mean" -0.649748892682731
"training" 7 "SITTING" "time_body_gyro_jerk_magnitude_std" -0.582982689132932
"training" 7 "SITTING" "frequency_body_acceleration_mean_x" -0.504482546899598
"training" 7 "SITTING" "frequency_body_acceleration_mean_y" -0.473237529291566
"training" 7 "SITTING" "frequency_body_acceleration_mean_z" -0.437201882291687
"training" 7 "SITTING" "frequency_body_acceleration_std_x" -0.478681597779518
"training" 7 "SITTING" "frequency_body_acceleration_std_y" -0.483349198381526
"training" 7 "SITTING" "frequency_body_acceleration_std_z" -0.359181784455462
"training" 7 "SITTING" "frequency_body_acceleration_mean_freq_x" -0.369959841736948
"training" 7 "SITTING" "frequency_body_acceleration_mean_freq_y" -0.0187446418277108
"training" 7 "SITTING" "frequency_body_acceleration_mean_freq_z" 0.0132051099514458
"training" 7 "SITTING" "frequency_body_acceleration_jerk_mean_x" -0.556494139779518
"training" 7 "SITTING" "frequency_body_acceleration_jerk_mean_y" -0.563194917372972
"training" 7 "SITTING" "frequency_body_acceleration_jerk_mean_z" -0.565807510943293
"training" 7 "SITTING" "frequency_body_acceleration_jerk_std_x" -0.542755182738956
"training" 7 "SITTING" "frequency_body_acceleration_jerk_std_y" -0.546316348600803
"training" 7 "SITTING" "frequency_body_acceleration_jerk_std_z" -0.616771362561446
"training" 7 "SITTING" "frequency_body_acceleration_jerk_mean_freq_x" -0.185527038107964
"training" 7 "SITTING" "frequency_body_acceleration_jerk_mean_freq_y" -0.2722001109751
"training" 7 "SITTING" "frequency_body_acceleration_jerk_mean_freq_z" -0.25919726962494
"training" 7 "SITTING" "frequency_body_gyro_mean_x" -0.572561349140562
"training" 7 "SITTING" "frequency_body_gyro_mean_y" -0.552659990730522
"training" 7 "SITTING" "frequency_body_gyro_mean_z" -0.582576783096385
"training" 7 "SITTING" "frequency_body_gyro_std_x" -0.645724032746988
"training" 7 "SITTING" "frequency_body_gyro_std_y" -0.605575545076305
"training" 7 "SITTING" "frequency_body_gyro_std_z" -0.63780481635743
"training" 7 "SITTING" "frequency_body_gyro_mean_freq_x" -0.129554354642651
"training" 7 "SITTING" "frequency_body_gyro_mean_freq_y" -0.0724776580479518
"training" 7 "SITTING" "frequency_body_gyro_mean_freq_z" -0.0858063119771486
"training" 7 "SITTING" "frequency_body_acceleration_magnitude_mean" -0.421909187971888
"training" 7 "SITTING" "frequency_body_acceleration_magnitude_std" -0.506239545905221
"training" 7 "SITTING" "frequency_body_acceleration_magnitude_mean_freq" -0.0208399166877671
"training" 7 "SITTING" "frequency_body_body_acceleration_jerk_magnitude_mean" -0.454728752709719
"training" 7 "SITTING" "frequency_body_body_acceleration_jerk_magnitude_std" -0.451508524545382
"training" 7 "SITTING" "frequency_body_body_acceleration_jerk_magnitude_mean_freq" 0.0779830325314859
"training" 7 "SITTING" "frequency_body_body_gyro_magnitude_mean" -0.555096296344056
"training" 7 "SITTING" "frequency_body_body_gyro_magnitude_std" -0.588176408626506
"training" 7 "SITTING" "frequency_body_body_gyro_magnitude_mean_freq" -0.0048728359476747
"training" 7 "SITTING" "frequency_body_body_gyro_jerk_magnitude_mean" -0.59597963217739
"training" 7 "SITTING" "frequency_body_body_gyro_jerk_magnitude_std" -0.596649181482731
"training" 7 "SITTING" "frequency_body_body_gyro_jerk_magnitude_mean_freq" 0.0551503715130522
"training" 7 "STANDING" "time_body_acceleration_mean_x" 0.272147411016949
"training" 7 "STANDING" "time_body_acceleration_mean_y" -0.0148790771762712
"training" 7 "STANDING" "time_body_acceleration_mean_z" -0.108562358525424
"training" 7 "STANDING" "time_body_acceleration_std_x" -0.967184238135593
"training" 7 "STANDING" "time_body_acceleration_std_y" -0.925026000677966
"training" 7 "STANDING" "time_body_acceleration_std_z" -0.896604936423729
"training" 7 "STANDING" "time_gravity_acceleration_mean_x" 0.845185170677966
"training" 7 "STANDING" "time_gravity_acceleration_mean_y" -0.0265097204440678
"training" 7 "STANDING" "time_gravity_acceleration_mean_z" 0.0120837753338983
"training" 7 "STANDING" "time_gravity_acceleration_std_x" -0.950967695084746
"training" 7 "STANDING" "time_gravity_acceleration_std_y" -0.956490563220339
"training" 7 "STANDING" "time_gravity_acceleration_std_z" -0.907621654237288
"training" 7 "STANDING" "time_body_acceleration_jerk_mean_x" 0.081120334440678
"training" 7 "STANDING" "time_body_acceleration_jerk_mean_y" 0.0103279081584746
"training" 7 "STANDING" "time_body_acceleration_jerk_mean_z" -0.00484609525677966
"training" 7 "STANDING" "time_body_acceleration_jerk_std_x" -0.979491743728814
"training" 7 "STANDING" "time_body_acceleration_jerk_std_y" -0.973177461525424
"training" 7 "STANDING" "time_body_acceleration_jerk_std_z" -0.969923960338983
"training" 7 "STANDING" "time_body_gyro_mean_x" -0.0336209423525424
"training" 7 "STANDING" "time_body_gyro_mean_y" -0.0855567964576271
"training" 7 "STANDING" "time_body_gyro_mean_z" 0.0761010826610169
"training" 7 "STANDING" "time_body_gyro_std_x" -0.947573399491525
"training" 7 "STANDING" "time_body_gyro_std_y" -0.951330662881356
"training" 7 "STANDING" "time_body_gyro_std_z" -0.954692526440678
"training" 7 "STANDING" "time_body_gyro_jerk_mean_x" -0.094230497338983
"training" 7 "STANDING" "time_body_gyro_jerk_mean_y" -0.0378533843271186
"training" 7 "STANDING" "time_body_gyro_jerk_mean_z" -0.0498115394966102
"training" 7 "STANDING" "time_body_gyro_jerk_std_x" -0.973763780508475
"training" 7 "STANDING" "time_body_gyro_jerk_std_y" -0.97791306220339
"training" 7 "STANDING" "time_body_gyro_jerk_std_z" -0.984713438135593
"training" 7 "STANDING" "time_body_acceleration_magnitude_mean" -0.930089571694915
"training" 7 "STANDING" "time_body_acceleration_magnitude_std" -0.906345811915254
"training" 7 "STANDING" "time_gravity_acceleration_magnitude_mean" -0.930089571694915
"training" 7 "STANDING" "time_gravity_acceleration_magnitude_std" -0.906345811915254
"training" 7 "STANDING" "time_body_acceleration_jerk_magnitude_mean" -0.975565607288136
"training" 7 "STANDING" "time_body_acceleration_jerk_magnitude_std" -0.96981515
"training" 7 "STANDING" "time_body_gyro_magnitude_mean" -0.921461890338983
"training" 7 "STANDING" "time_body_gyro_magnitude_std" -0.915581062881356
"training" 7 "STANDING" "time_body_gyro_jerk_magnitude_mean" -0.980940017118644
"training" 7 "STANDING" "time_body_gyro_jerk_magnitude_std" -0.974691638135593
"training" 7 "STANDING" "frequency_body_acceleration_mean_x" -0.966632588135593
"training" 7 "STANDING" "frequency_body_acceleration_mean_y" -0.944687678644068
"training" 7 "STANDING" "frequency_body_acceleration_mean_z" -0.926890869322034
"training" 7 "STANDING" "frequency_body_acceleration_std_x" -0.967649575084746
"training" 7 "STANDING" "frequency_body_acceleration_std_y" -0.920279976271186
"training" 7 "STANDING" "frequency_body_acceleration_std_z" -0.889622197288136
"training" 7 "STANDING" "frequency_body_acceleration_mean_freq_x" -0.0662962240898305
"training" 7 "STANDING" "frequency_body_acceleration_mean_freq_y" -0.0778737917627119
"training" 7 "STANDING" "frequency_body_acceleration_mean_freq_z" 0.020811015079661
"training" 7 "STANDING" "frequency_body_acceleration_jerk_mean_x" -0.979486725254237
"training" 7 "STANDING" "frequency_body_acceleration_jerk_mean_y" -0.972951938983051
"training" 7 "STANDING" "frequency_body_acceleration_jerk_mean_z" -0.966250347118644
"training" 7 "STANDING" "frequency_body_acceleration_jerk_std_x" -0.981423200508475
"training" 7 "STANDING" "frequency_body_acceleration_jerk_std_y" -0.975507990847458
"training" 7 "STANDING" "frequency_body_acceleration_jerk_std_z" -0.972198541016949
"training" 7 "STANDING" "frequency_body_acceleration_jerk_mean_freq_x" 0.157672339577966
"training" 7 "STANDING" "frequency_body_acceleration_jerk_mean_freq_y" -0.101503394645763
"training" 7 "STANDING" "frequency_body_acceleration_jerk_mean_freq_z" -0.0559360180762712
"training" 7 "STANDING" "frequency_body_gyro_mean_x" -0.944282004067797
"training" 7 "STANDING" "frequency_body_gyro_mean_y" -0.958589813728814
"training" 7 "STANDING" "frequency_body_gyro_mean_z" -0.961085666440678
"training" 7 "STANDING" "frequency_body_gyro_std_x" -0.949336933728814
"training" 7 "STANDING" "frequency_body_gyro_std_y" -0.947958669661017
"training" 7 "STANDING" "frequency_body_gyro_std_z" -0.957000890677966
"training" 7 "STANDING" "frequency_body_gyro_mean_freq_x" -0.155329351050847
"training" 7 "STANDING" "frequency_body_gyro_mean_freq_y" -0.236432095367966
"training" 7 "STANDING" "frequency_body_gyro_mean_freq_z" -0.0885988096661017
"training" 7 "STANDING" "frequency_body_acceleration_magnitude_mean" -0.925226557169492
"training" 7 "STANDING" "frequency_body_acceleration_magnitude_std" -0.911234750271186
"training" 7 "STANDING" "frequency_body_acceleration_magnitude_mean_freq" 0.032159794961017
"training" 7 "STANDING" "frequency_body_body_acceleration_jerk_magnitude_mean" -0.969617348305085
"training" 7 "STANDING" "frequency_body_body_acceleration_jerk_magnitude_std" -0.96923423559322
"training" 7 "STANDING" "frequency_body_body_acceleration_jerk_magnitude_mean_freq" 0.238313727128814
"training" 7 "STANDING" "frequency_body_body_gyro_magnitude_mean" -0.940258003898305
"training" 7 "STANDING" "frequency_body_body_gyro_magnitude_std" -0.915738269491525
"training" 7 "STANDING" "frequency_body_body_gyro_magnitude_mean_freq" -0.163335168413559
"training" 7 "STANDING" "frequency_body_body_gyro_jerk_magnitude_mean" -0.976540026101695
"training" 7 "STANDING" "frequency_body_body_gyro_jerk_magnitude_std" -0.974153719491525
"training" 7 "STANDING" "frequency_body_body_gyro_jerk_magnitude_mean_freq" 0.0971306262881356
"training" 8 "SITTING" "time_body_acceleration_mean_x" 0.270759063295374
"training" 8 "SITTING" "time_body_acceleration_mean_y" -0.0181894974688612
"training" 8 "SITTING" "time_body_acceleration_mean_z" -0.106809623683986
"training" 8 "SITTING" "time_body_acceleration_std_x" -0.582958863017438
"training" 8 "SITTING" "time_body_acceleration_std_y" -0.349383732046263
"training" 8 "SITTING" "time_body_acceleration_std_z" -0.499472687913167
"training" 8 "SITTING" "time_gravity_acceleration_mean_x" 0.647498175409253
"training" 8 "SITTING" "time_gravity_acceleration_mean_y" 0.0303211113118861
"training" 8 "SITTING" "time_gravity_acceleration_mean_z" 0.0836542406807936
"training" 8 "SITTING" "time_gravity_acceleration_std_x" -0.954256666035587
"training" 8 "SITTING" "time_gravity_acceleration_std_y" -0.94844645047331
"training" 8 "SITTING" "time_gravity_acceleration_std_z" -0.923180663601423
"training" 8 "SITTING" "time_body_acceleration_jerk_mean_x" 0.084215745375516
"training" 8 "SITTING" "time_body_acceleration_jerk_mean_y" 0.000860301581786477
"training" 8 "SITTING" "time_body_acceleration_jerk_mean_z" -0.0196719912994306
"training" 8 "SITTING" "time_body_acceleration_jerk_std_x" -0.575993073911744
"training" 8 "SITTING" "time_body_acceleration_jerk_std_y" -0.458724925167972
"training" 8 "SITTING" "time_body_acceleration_jerk_std_z" -0.66835678475516
"training" 8 "SITTING" "time_body_gyro_mean_x" 0.00359053897160142
"training" 8 "SITTING" "time_body_gyro_mean_y" -0.091077509832669
"training" 8 "SITTING" "time_body_gyro_mean_z" 0.0640867611561922
"training" 8 "SITTING" "time_body_gyro_std_x" -0.656219242281851
"training" 8 "SITTING" "time_body_gyro_std_y" -0.570941237019217
"training" 8 "SITTING" "time_body_gyro_std_z" -0.511392038012811
"training" 8 "SITTING" "time_body_gyro_jerk_mean_x" -0.104969855200356
"training" 8 "SITTING" "time_body_gyro_jerk_mean_y" -0.0400922240331673
"training" 8 "SITTING" "time_body_gyro_jerk_mean_z" -0.0582887148366548
"training" 8 "SITTING" "time_body_gyro_jerk_std_x" -0.674984452240214
"training" 8 "SITTING" "time_body_gyro_jerk_std_y" -0.683086930288968
"training" 8 "SITTING" "time_body_gyro_jerk_std_z" -0.695970301754448
"training" 8 "SITTING" "time_body_acceleration_magnitude_mean" -0.468522592843416
"training" 8 "SITTING" "time_body_acceleration_magnitude_std" -0.554038979266192
"training" 8 "SITTING" "time_gravity_acceleration_magnitude_mean" -0.468522592843416
"training" 8 "SITTING" "time_gravity_acceleration_magnitude_std" -0.554038979266192
"training" 8 "SITTING" "time_body_acceleration_jerk_magnitude_mean" -0.534248616612028
"training" 8 "SITTING" "time_body_acceleration_jerk_magnitude_std" -0.564471999961566
"training" 8 "SITTING" "time_body_gyro_magnitude_mean" -0.476214943826192
"training" 8 "SITTING" "time_body_gyro_magnitude_std" -0.581422885341281
"training" 8 "SITTING" "time_body_gyro_jerk_magnitude_mean" -0.673625525658363
"training" 8 "SITTING" "time_body_gyro_jerk_magnitude_std" -0.715838385516014
"training" 8 "SITTING" "frequency_body_acceleration_mean_x" -0.581831414648399
"training" 8 "SITTING" "frequency_body_acceleration_mean_y" -0.374944236206406
"training" 8 "SITTING" "frequency_body_acceleration_mean_z" -0.550979388719929
"training" 8 "SITTING" "frequency_body_acceleration_std_x" -0.585343460535587
"training" 8 "SITTING" "frequency_body_acceleration_std_y" -0.378656458967972
"training" 8 "SITTING" "frequency_body_acceleration_std_z" -0.513206312959075
"training" 8 "SITTING" "frequency_body_acceleration_mean_freq_x" -0.216022261686477
"training" 8 "SITTING" "frequency_body_acceleration_mean_freq_y" 0.0263297524124555
"training" 8 "SITTING" "frequency_body_acceleration_mean_freq_z" 0.0913951982033452
"training" 8 "SITTING" "frequency_body_acceleration_jerk_mean_x" -0.59163500910605
"training" 8 "SITTING" "frequency_body_acceleration_jerk_mean_y" -0.495906215569395
"training" 8 "SITTING" "frequency_body_acceleration_jerk_mean_z" -0.644285802406762
"training" 8 "SITTING" "frequency_body_acceleration_jerk_std_x" -0.598546245236655
"training" 8 "SITTING" "frequency_body_acceleration_jerk_std_y" -0.45636839585694
"training" 8 "SITTING" "frequency_body_acceleration_jerk_std_z" -0.691480916950178
"training" 8 "SITTING" "frequency_body_acceleration_jerk_mean_freq_x" 0.0212336768810676
"training" 8 "SITTING" "frequency_body_acceleration_jerk_mean_freq_y" -0.169061574411388
"training" 8 "SITTING" "frequency_body_acceleration_jerk_mean_freq_z" -0.0826086104950178
"training" 8 "SITTING" "frequency_body_gyro_mean_x" -0.601382421248399
"training" 8 "SITTING" "frequency_body_gyro_mean_y" -0.575938482711388
"training" 8 "SITTING" "frequency_body_gyro_mean_z" -0.525562919047438
"training" 8 "SITTING" "frequency_body_gyro_std_x" -0.675275353078292
"training" 8 "SITTING" "frequency_body_gyro_std_y" -0.573087292172598
"training" 8 "SITTING" "frequency_body_gyro_std_z" -0.553968587869751
"training" 8 "SITTING" "frequency_body_gyro_mean_freq_x" -0.117102793715658
"training" 8 "SITTING" "frequency_body_gyro_mean_freq_y" -0.153879695796192
"training" 8 "SITTING" "frequency_body_gyro_mean_freq_z" -0.0430258806635231
"training" 8 "SITTING" "frequency_body_acceleration_magnitude_mean" -0.512106792856939
"training" 8 "SITTING" "frequency_body_acceleration_magnitude_std" -0.651638076286121
"training" 8 "SITTING" "frequency_body_acceleration_magnitude_mean_freq" 0.146541439681957
"training" 8 "SITTING" "frequency_body_body_acceleration_jerk_magnitude_mean" -0.529244911130605
"training" 8 "SITTING" "frequency_body_body_acceleration_jerk_magnitude_std" -0.618027414911032
"training" 8 "SITTING" "frequency_body_body_acceleration_jerk_magnitude_mean_freq" 0.271528870278648
"training" 8 "SITTING" "frequency_body_body_gyro_magnitude_mean" -0.609984289180071
"training" 8 "SITTING" "frequency_body_body_gyro_magnitude_std" -0.636673891144128
"training" 8 "SITTING" "frequency_body_body_gyro_magnitude_mean_freq" -0.0232241525951918
"training" 8 "SITTING" "frequency_body_body_gyro_jerk_magnitude_mean" -0.70215621546726
"training" 8 "SITTING" "frequency_body_body_gyro_jerk_magnitude_std" -0.755717299964413
"training" 8 "SITTING" "frequency_body_body_gyro_jerk_magnitude_mean_freq" 0.223748693337011
"training" 11 "SITTING" "time_body_acceleration_mean_x" 0.27658531139557
"training" 11 "SITTING" "time_body_acceleration_mean_y" -0.0191272531933228
"training" 11 "SITTING" "time_body_acceleration_mean_z" -0.108941761642405
"training" 11 "SITTING" "time_body_acceleration_std_x" -0.58947649779557
"training" 11 "SITTING" "time_body_acceleration_std_y" -0.490379346996835
"training" 11 "SITTING" "time_body_acceleration_std_z" -0.665324314227848
"training" 11 "SITTING" "time_gravity_acceleration_mean_x" 0.730526184936709
"training" 11 "SITTING" "time_gravity_acceleration_mean_y" 0.0527387028613924
"training" 11 "SITTING" "time_gravity_acceleration_mean_z" 0.140209861246835
"training" 11 "SITTING" "time_gravity_acceleration_std_x" -0.975394457689873
"training" 11 "SITTING" "time_gravity_acceleration_std_y" -0.957138770727848
"training" 11 "SITTING" "time_gravity_acceleration_std_z" -0.956812000411392
"training" 11 "SITTING" "time_body_acceleration_jerk_mean_x" 0.0830134540658228
"training" 11 "SITTING" "time_body_acceleration_jerk_mean_y" 0.0078044254343038
